,Id,PID,Lot Area,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,BsmtFin Type 1,Central Air,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Paved Drive,SalePrice
1757,2498,532378220,8789,Inside,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Rec,Y,941,1,0,3,1,TA,6,1,1.0,Y,129200
1758,1560,911370410,5587,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2008,2008,GLQ,Y,1652,2,0,2,1,Gd,5,1,2.0,Y,392500
1759,296,909427230,9042,Inside,Crawfor,Norm,1Fam,2Story,7,9,1941,2006,GLQ,Y,2340,2,0,4,1,Gd,9,2,1.0,Y,266500
1760,354,527161040,8923,Inside,Gilbert,Norm,1Fam,SLvl,7,5,1998,1998,GLQ,Y,1382,2,1,3,1,TA,7,1,2.0,Y,177500
1761,970,923201100,12518,Inside,Mitchel,Norm,1Fam,1Story,5,7,1968,1968,ALQ,Y,1008,1,0,3,1,Gd,6,0,1.0,Y,139500
1762,884,907420040,11069,Corner,CollgCr,Norm,1Fam,2Story,6,5,2007,2007,Unf,Y,1396,2,1,3,1,Gd,6,1,2.0,Y,170000
1763,1894,534403290,8800,Inside,NAmes,Norm,1Fam,2Story,6,7,1964,1997,ALQ,Y,2154,2,1,5,1,TA,8,1,2.0,Y,224500
1764,450,528168030,13262,Inside,NridgHt,Norm,1Fam,2Story,8,5,2003,2004,Unf,Y,2400,3,1,4,1,Gd,10,1,3.0,Y,290000
1765,2031,903450060,7758,Corner,IDOTRR,Norm,1Fam,1.5Fin,7,4,1931,1950,LwQ,Y,1818,1,1,4,1,TA,7,2,1.0,Y,169500
1766,949,914465055,12118,CulDSac,Mitchel,Norm,1Fam,1Story,7,5,2004,2005,Unf,Y,1710,2,0,3,1,Gd,7,1,2.0,Y,240000
1767,1907,534476080,9600,Inside,NAmes,Norm,1Fam,1Story,5,6,1955,1955,BLQ,Y,1150,1,0,2,1,TA,6,0,1.0,Y,144000
1768,1906,534475170,9500,Corner,NAmes,Artery,1Fam,2Story,6,6,1964,1978,Rec,Y,1977,1,1,4,1,TA,9,1,2.0,Y,165000
1769,549,531452070,7175,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1990,1991,Unf,Y,1332,2,0,2,1,Gd,5,0,2.0,Y,145000
1770,243,905475510,11200,CulDSac,Edwards,Norm,1Fam,1Story,5,3,1964,1964,Unf,Y,1298,2,0,3,1,TA,5,0,2.0,N,114000
1771,1697,528110070,14226,Corner,NridgHt,Norm,1Fam,1Story,8,5,2006,2006,Unf,Y,1973,2,0,3,1,Gd,9,1,3.0,Y,395000
1772,2365,527450010,2760,Inside,BrDale,Norm,TwnhsE,2Story,6,5,1973,1973,Unf,Y,1092,1,1,3,1,TA,6,0,2.0,Y,105500
1773,310,914467040,11050,Inside,Mitchel,Norm,1Fam,2Story,8,5,1998,1999,GLQ,Y,1916,2,1,3,1,Gd,8,1,3.0,Y,254900
1774,1961,535451100,7200,Inside,NAmes,Norm,1Fam,1Story,5,3,1950,1950,LwQ,Y,1238,1,1,3,1,TA,6,1,1.0,Y,102000
1775,849,907194010,12420,Inside,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,GLQ,Y,1840,2,1,3,1,Gd,6,0,2.0,Y,230000
1776,2018,903233050,6120,Inside,BrkSide,Norm,1Fam,2Story,5,8,1920,2004,Unf,Y,1513,1,1,4,1,TA,8,0,1.0,N,137500
1777,1328,903201030,7111,Inside,BrkSide,Norm,1Fam,1Story,5,7,1928,1983,LwQ,Y,1143,1,0,2,1,TA,5,1,1.0,Y,138000
1778,801,906201050,19255,Inside,SawyerW,Norm,1Fam,SLvl,6,5,1983,1983,Rec,Y,1338,1,1,2,1,Gd,5,1,2.0,Y,156500
1779,400,527405180,8120,Inside,NAmes,Norm,1Fam,1Story,4,7,1970,1970,ALQ,Y,864,1,0,3,1,TA,5,0,2.0,Y,124500
1780,1650,527325110,11952,Inside,NWAmes,PosA,1Fam,2Story,7,6,1977,1977,Unf,Y,1969,2,1,3,1,TA,8,1,2.0,Y,190000
1781,1084,528228465,3182,Inside,Blmngtn,Norm,1Fam,1Story,7,5,2007,2007,Unf,Y,1266,2,0,2,1,Gd,6,1,2.0,Y,159895
1782,1522,909250040,9842,Inside,SWISU,Feedr,1Fam,2Story,5,6,1921,1998,Unf,Y,2601,3,1,4,1,TA,8,0,2.0,Y,189000
1783,2496,532378130,8020,Inside,Sawyer,Norm,1Fam,1Story,5,6,1964,1964,ALQ,N,912,1,0,3,1,TA,6,0,0.0,Y,124000
1784,220,905103060,11341,Inside,Sawyer,Norm,1Fam,1Story,5,6,1957,1996,ALQ,Y,1392,1,1,3,1,TA,5,1,2.0,Y,121500
1785,1254,535354200,12436,Inside,NAmes,Norm,Duplex,1Story,5,5,1957,1957,Unf,Y,1824,2,0,5,2,TA,9,0,2.0,Y,146000
1786,1443,907196040,12192,Inside,CollgCr,Norm,1Fam,2Story,7,5,2000,2001,GLQ,Y,1823,2,1,3,1,Gd,6,0,2.0,Y,235000
1787,2885,911370530,3842,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2004,2005,GLQ,Y,1646,2,0,2,1,Gd,5,1,2.0,Y,300000
1788,2920,923228260,1936,Inside,MeadowV,Norm,Twnhs,2Story,4,7,1970,1970,Unf,Y,1092,1,1,3,1,TA,5,0,0.0,Y,90500
1789,1197,534225120,13101,Inside,NAmes,Norm,Duplex,1Story,5,5,1965,1965,LwQ,Y,1728,2,0,6,2,TA,10,0,2.0,Y,142600
1790,848,907192090,9808,Inside,CollgCr,Norm,1Fam,1Story,7,5,2002,2002,GLQ,Y,1573,2,0,3,1,Gd,6,0,2.0,Y,227000
1791,926,909279010,8145,Corner,Crawfor,Norm,Duplex,2.5Unf,7,6,1940,1950,LwQ,Y,2480,2,1,5,2,TA,13,2,2.0,Y,205000
1792,2158,907295040,17227,CulDSac,CollgCr,Norm,1Fam,1Story,8,5,1999,2000,GLQ,Y,1341,1,1,1,1,Gd,5,1,2.0,Y,246900
1793,1555,911102090,5280,Corner,IDOTRR,Feedr,1Fam,2Story,4,7,1895,1950,Unf,N,1361,1,0,2,1,TA,6,0,1.0,Y,89000
1794,278,908102300,11792,Inside,Edwards,Norm,1Fam,1.5Fin,4,5,1948,1950,Unf,N,1120,1,0,2,1,Fa,5,0,2.0,P,64000
1795,2522,533253160,3876,Inside,Greens,Norm,Twnhs,1Story,8,5,1978,1978,GLQ,Y,1226,1,0,1,1,Gd,4,1,2.0,Y,170000
1796,434,528110090,13891,Inside,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Unf,Y,2822,3,1,4,1,Ex,12,1,3.0,Y,582933
1797,2683,903234030,6000,Inside,OldTown,Artery,1Fam,1Story,6,6,1925,1980,BLQ,Y,1103,1,0,2,1,Gd,5,1,2.0,Y,110500
1798,2173,908127070,8240,Inside,Edwards,Norm,1Fam,1Story,6,6,1960,1960,Unf,Y,1179,1,0,2,1,TA,5,0,2.0,P,110000
1799,894,908201040,9405,Inside,Edwards,Norm,1Fam,1Story,5,9,1947,2008,Unf,Y,698,1,0,2,1,TA,4,0,0.0,Y,118000
1800,1066,528170070,10625,Inside,NridgHt,Norm,1Fam,2Story,7,5,2003,2004,GLQ,Y,2046,2,1,3,1,Gd,8,1,3.0,Y,284000
1801,1261,535402120,9247,Inside,NAmes,Norm,1Fam,2Story,6,6,1962,1962,Rec,Y,1716,1,1,4,1,TA,8,1,2.0,Y,171000
1802,537,531369010,10628,Corner,SawyerW,Norm,1Fam,2Story,7,5,2004,2004,Unf,Y,1812,2,1,3,1,Gd,8,0,2.0,Y,193000
1803,2301,923275010,11000,Corner,Mitchel,Norm,1Fam,1Story,5,6,1976,2003,LwQ,Y,1178,1,1,3,1,TA,6,0,2.0,Y,135000
1804,2854,909253080,9399,Inside,Crawfor,Norm,1Fam,2.5Unf,7,8,1919,1950,Unf,Y,1636,1,1,4,1,Gd,7,1,1.0,N,167000
1805,2649,902128020,7200,Inside,OldTown,Norm,1Fam,1Story,4,5,1950,1950,Unf,Y,864,1,0,2,1,TA,5,0,1.0,Y,105000
1806,2776,907180120,10264,Inside,CollgCr,Norm,1Fam,1Story,7,5,1999,1999,ALQ,Y,1588,2,0,3,1,Gd,6,0,2.0,Y,214000
1807,2403,528172150,13215,Corner,NridgHt,Norm,1Fam,2Story,8,5,2004,2004,GLQ,Y,1914,2,1,3,1,Gd,9,1,3.0,Y,279000
1808,2355,527375160,10530,Inside,NWAmes,Norm,1Fam,SLvl,6,6,1975,2000,ALQ,Y,1875,3,0,3,1,Gd,8,1,2.0,Y,184500
1809,1983,902201130,6000,Inside,OldTown,Norm,1Fam,1.5Fin,3,7,1948,2002,ALQ,Y,1183,1,1,2,1,TA,6,0,1.0,Y,120000
1810,547,531450120,7703,Inside,SawyerW,Norm,1Fam,2Story,6,6,1992,1992,GLQ,Y,1730,2,1,3,1,Gd,6,0,2.0,Y,171500
1811,1842,533208070,4251,Inside,Somerst,Norm,TwnhsE,2Story,7,5,2006,2007,Unf,Y,1250,2,1,2,1,Gd,5,0,2.0,Y,164700
1812,2748,906204180,12128,Inside,SawyerW,Norm,1Fam,2Story,6,4,1989,1989,ALQ,Y,2559,2,1,4,1,Ex,9,1,2.0,Y,209000
1813,2425,528228430,3072,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2004,2004,GLQ,Y,1548,2,0,2,1,Gd,7,1,2.0,Y,225000
1814,2837,908227040,8410,FR2,Edwards,Feedr,1Fam,1.5Fin,5,3,1910,1996,Unf,Y,1184,1,0,5,1,TA,8,0,0.0,N,81000
1815,2456,528429100,15218,CulDSac,Somerst,RRAn,1Fam,1Story,8,5,2006,2006,GLQ,Y,1670,2,1,2,1,Gd,6,1,3.0,Y,336820
1816,2114,906402070,14364,Inside,SawyerW,Norm,1Fam,2Story,7,5,1988,1989,GLQ,Y,2062,2,1,3,1,TA,7,1,2.0,Y,277000
1817,1890,534278190,8680,Inside,NAmes,Norm,1Fam,1Story,5,7,1960,1960,Unf,Y,894,1,0,3,1,TA,5,0,1.0,Y,117600
1818,621,534477110,9600,Inside,NAmes,Norm,1Fam,1.5Fin,6,8,1950,2005,BLQ,Y,1668,1,1,3,1,TA,6,0,1.0,Y,140000
1819,1427,906412050,11778,Inside,CollgCr,PosN,1Fam,1Story,9,5,2008,2008,GLQ,Y,1766,2,1,3,1,Ex,8,2,3.0,Y,395039
1820,1728,528218010,15810,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2007,2007,Unf,Y,1496,3,0,3,1,Gd,7,0,2.0,Y,181755
1821,2472,531367010,11024,Corner,SawyerW,Norm,1Fam,1Story,7,5,2005,2006,Unf,Y,1400,2,0,3,1,Gd,6,0,2.0,Y,186800
1822,610,534402170,8970,Corner,NAmes,Norm,1Fam,2Story,5,6,1965,1965,ALQ,Y,2140,2,1,4,1,TA,7,1,2.0,Y,177500
1823,1950,535379060,10800,Inside,OldTown,Norm,1Fam,1Story,4,6,1927,2007,Unf,Y,968,2,0,4,1,TA,5,0,1.0,Y,64500
1824,94,533205060,4835,CulDSac,Somerst,Norm,TwnhsE,1Story,7,5,2004,2005,GLQ,Y,1488,2,0,2,1,Gd,6,1,2.0,Y,260000
1825,1745,528228555,3710,Inside,Blmngtn,Norm,1Fam,1Story,7,5,2007,2007,Unf,Y,1266,2,0,2,1,Gd,6,1,2.0,Y,185485
1826,744,903231130,6120,Corner,BrkSide,Norm,1Fam,1Story,5,7,1931,1993,BLQ,Y,875,1,0,2,1,TA,5,0,1.0,Y,105000
1827,1859,533254100,9600,FR2,Veenker,Feedr,1Fam,SLvl,6,7,1976,1994,Unf,Y,1855,2,1,3,1,TA,7,1,2.0,Y,187000
1828,2343,527301010,14145,Corner,NWAmes,Norm,1Fam,1Story,7,7,1984,1998,ALQ,Y,1621,2,0,3,1,Gd,8,0,2.0,Y,202500
1829,1713,528172050,9926,Inside,NridgHt,Norm,1Fam,1Story,7,5,2005,2006,GLQ,Y,1614,2,0,3,1,Gd,7,0,3.0,Y,245700
1830,1816,531451150,8012,Inside,SawyerW,Norm,TwnhsE,2Story,6,5,1980,1980,Unf,Y,1266,1,1,2,1,TA,5,2,1.0,Y,128000
1831,2390,528120110,10240,Inside,NridgHt,Norm,1Fam,2Story,8,5,2005,2005,Unf,Y,2098,2,1,3,1,Ex,8,1,3.0,Y,275500
1832,364,527166010,10762,CulDSac,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,GLQ,Y,1983,2,1,3,1,Gd,9,1,2.0,Y,225000
1833,684,535453100,8000,Inside,NAmes,Norm,1Fam,SLvl,5,5,1959,1959,GLQ,Y,1183,1,0,3,1,TA,6,0,1.0,Y,138000
1834,32,527451410,1680,Inside,BrDale,Norm,Twnhs,2Story,6,5,1971,1971,Unf,Y,1092,1,1,3,1,TA,6,0,1.0,Y,88000
1835,1698,528110100,13693,Inside,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Unf,Y,2643,2,1,3,1,Ex,9,1,3.0,Y,380000
1836,1129,528482020,10625,Inside,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Unf,Y,1660,2,0,3,1,Gd,7,1,3.0,Y,256000
1837,165,535456110,7200,Corner,NAmes,Norm,1Fam,1Story,5,7,1951,2000,BLQ,Y,900,1,0,3,1,Gd,5,0,2.0,Y,134800
1838,935,909451140,1612,Inside,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,Unf,Y,1229,1,1,2,1,TA,5,1,2.0,Y,121000
1839,1802,528480020,10207,Inside,Somerst,Norm,1Fam,2Story,7,6,2007,2007,Unf,Y,1761,3,0,3,1,Gd,7,0,2.0,Y,227875
1840,250,906378100,10475,Corner,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Unf,Y,1694,2,0,3,1,Gd,7,0,3.0,Y,245350
1841,2668,902401090,5976,Inside,OldTown,Norm,Duplex,2Story,5,7,1920,1950,Unf,N,1248,2,0,2,2,TA,8,0,0.0,N,93500
1842,236,905426060,10625,Corner,Edwards,Norm,1Fam,1Story,5,5,1920,1950,ALQ,N,835,1,0,2,1,TA,5,0,1.0,Y,83000
1843,2117,906426195,53107,Corner,ClearCr,Feedr,1Fam,2Story,6,5,1992,1992,GLQ,Y,1953,2,1,3,1,Gd,9,2,2.0,Y,240000
1844,2029,903430040,5680,Inside,OldTown,Norm,1Fam,1.5Fin,5,4,1901,1950,Unf,N,1173,2,0,3,1,TA,7,0,1.0,Y,113000
1845,636,535175050,12400,Inside,NAmes,Feedr,1Fam,1Story,6,7,1958,1998,Rec,Y,1215,1,0,3,1,TA,6,0,1.0,Y,155000
1846,1155,532378200,6768,Inside,Sawyer,Feedr,1Fam,1Story,6,8,1961,1996,GLQ,Y,912,1,0,3,1,Gd,5,0,1.0,Y,142000
1847,739,903228120,6000,Inside,BrkSide,Norm,1Fam,1.5Unf,6,7,1926,2004,Unf,Y,904,1,0,2,1,TA,4,0,1.0,Y,119000
1848,1608,923400040,12508,Inside,Mitchel,Norm,1Fam,1.5Fin,6,7,1940,1985,ALQ,Y,1750,2,0,4,1,TA,7,0,1.0,Y,160000
1849,1087,528235120,7415,Inside,Gilbert,Norm,1Fam,2Story,6,5,2004,2004,GLQ,Y,1593,2,1,3,1,TA,8,1,2.0,Y,193000
1850,1774,528366070,11762,Inside,NoRidge,Norm,1Fam,2Story,8,5,1992,1993,GLQ,Y,2202,2,1,4,1,Gd,9,1,2.0,Y,263000
1851,2816,907420090,8767,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2005,GLQ,Y,1310,2,0,3,1,Gd,6,1,2.0,Y,164990
1852,2194,908276230,8190,Inside,Edwards,Norm,1Fam,1Story,4,6,1954,1954,Rec,Y,948,1,0,3,1,TA,5,1,1.0,Y,119000
1853,523,528458180,7500,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,2007,GLQ,Y,1448,2,0,2,1,Gd,6,1,2.0,Y,238500
1854,2767,906475200,70761,Inside,ClearCr,Norm,1Fam,1Story,7,5,1975,1975,ALQ,Y,1533,2,0,2,1,Gd,5,2,2.0,Y,280000
1855,1837,533206070,3784,Inside,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,GLQ,Y,1565,2,0,2,1,Gd,5,0,2.0,Y,193800
1856,2284,923225040,4224,Inside,MeadowV,Norm,TwnhsE,1Story,5,7,1976,1976,GLQ,Y,1060,1,0,3,1,TA,6,1,2.0,Y,129900
1857,1434,907135260,9245,Inside,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,GLQ,Y,990,1,0,3,1,TA,5,0,2.0,Y,145000
1858,2794,907255050,14781,CulDSac,CollgCr,Norm,1Fam,1Story,8,5,2001,2002,Unf,Y,1787,2,0,3,1,Gd,7,1,3.0,Y,275000
1859,2625,535454030,8544,Corner,NAmes,Norm,Duplex,1Story,3,4,1950,1950,NB,N,1040,2,0,2,2,TA,6,0,2.0,Y,81400
1860,794,905475160,7440,Inside,Edwards,Norm,1Fam,1Story,5,6,1954,1954,BLQ,Y,1089,1,0,3,1,TA,5,1,1.0,P,125000
1861,708,902204080,7404,Corner,OldTown,Norm,1Fam,1Story,4,6,1920,1950,Unf,Y,861,1,0,2,1,TA,5,0,2.0,N,80000
1862,286,909100080,4853,Inside,SWISU,Artery,1Fam,1Story,5,6,1924,1999,Rec,N,1296,2,0,2,1,Fa,5,1,1.0,Y,104000
1863,62,528358010,10593,Inside,NoRidge,Norm,1Fam,1Story,7,5,1996,1996,GLQ,Y,1720,2,0,3,1,Gd,7,1,2.0,Y,260400
1864,1647,527302060,12090,Inside,NWAmes,Norm,1Fam,2Story,7,7,1981,2003,ALQ,Y,1479,2,1,3,1,Gd,6,1,2.0,Y,176000
1865,2054,905103110,11677,Inside,Sawyer,Norm,1Fam,1Story,5,4,1966,1966,Rec,Y,1040,1,0,3,1,TA,6,0,1.0,Y,123000
1866,1102,528326110,11000,FR2,NoRidge,Norm,1Fam,2Story,9,5,2000,2000,Unf,Y,2172,2,1,4,1,Ex,8,1,3.0,Y,291000
1867,654,535354100,8000,Inside,NAmes,Norm,1Fam,1Story,6,6,1948,2002,ALQ,Y,972,1,0,2,1,TA,5,1,1.0,Y,132000
1868,1089,528240040,8029,Inside,Gilbert,Norm,1Fam,2Story,6,5,2005,2005,Unf,Y,1456,2,1,3,1,Gd,8,0,2.0,Y,176000
1869,604,534278070,13495,Corner,NAmes,Norm,1Fam,1Story,5,6,1956,1956,BLQ,Y,1728,2,0,3,1,TA,7,1,2.0,Y,177625
1870,2838,908228040,9738,Inside,Edwards,Norm,1Fam,1.5Fin,5,7,1924,1950,BLQ,Y,1221,1,0,4,1,TA,7,0,1.0,Y,104900
1871,2777,907181090,9272,Inside,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,GLQ,Y,1749,2,1,3,1,Gd,7,0,2.0,Y,196000
1872,1723,528186050,7841,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,GLQ,Y,1577,2,0,2,1,Ex,6,1,2.0,Y,280000
1873,349,527110020,8530,Inside,Gilbert,Norm,1Fam,SLvl,7,5,1995,1996,Unf,Y,1474,2,1,3,1,TA,7,1,2.0,Y,168500
1874,2313,527107020,13041,Inside,Gilbert,Norm,1Fam,2Story,6,5,1995,1995,Unf,Y,1671,2,1,3,1,TA,7,1,2.0,Y,170000
1875,2279,923202220,43500,Inside,Mitchel,Artery,1Fam,1Story,3,5,1953,1953,NB,Y,2034,1,0,2,1,TA,9,0,4.0,N,130000
1876,1346,903233080,6240,Inside,BrkSide,Norm,1Fam,1.5Fin,7,5,1939,1950,Rec,Y,2009,2,0,4,1,TA,7,1,2.0,Y,150000
1877,2770,907125080,13015,Corner,CollgCr,Norm,1Fam,1Story,5,6,1996,1996,Unf,Y,1100,1,1,3,1,TA,5,0,2.0,Y,145000
1878,2923,923230040,9297,Inside,Mitchel,Norm,Duplex,1Story,5,5,1976,1976,ALQ,Y,1728,2,0,4,2,TA,8,0,2.0,Y,188000
1879,1619,527110120,8773,Inside,Gilbert,Norm,1Fam,2Story,6,5,1997,1997,Unf,Y,1600,2,1,3,1,TA,7,1,2.0,Y,169000
1880,2178,908152260,8536,Corner,Edwards,Norm,1Fam,1Story,5,5,2006,2007,Unf,Y,1125,1,1,2,1,TA,5,0,2.0,Y,155000
1881,1160,533206050,4282,Inside,Somerst,Norm,TwnhsE,1Story,7,5,2004,2004,GLQ,Y,1391,2,0,2,1,Gd,5,0,2.0,Y,196000
1882,1755,528275110,8740,Inside,Gilbert,Norm,1Fam,2Story,7,5,2002,2002,GLQ,Y,1995,2,1,4,1,Gd,8,1,2.0,Y,219500
1883,2412,528218060,10237,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2005,2006,Unf,Y,1456,2,1,3,1,Gd,8,1,2.0,Y,170440
1884,889,908151050,7950,Corner,Edwards,Norm,1Fam,2Story,6,6,1977,1977,BLQ,Y,1426,1,1,3,1,TA,6,0,2.0,Y,159500
1885,2181,908154195,39290,Inside,Edwards,Norm,1Fam,1Story,10,5,2008,2009,GLQ,Y,5095,2,1,2,1,Ex,15,2,3.0,Y,183850
1886,1186,534126090,10400,Inside,NWAmes,Norm,1Fam,1Story,7,6,1970,1970,Unf,Y,1682,2,0,3,1,TA,7,1,2.0,Y,174000
1887,1613,526352090,10628,Inside,NAmes,Norm,1Fam,1Story,7,5,1970,1970,GLQ,Y,1277,1,0,2,1,TA,5,1,2.0,Y,167000
1888,411,527453060,2280,FR2,NPkVill,Norm,Twnhs,2Story,6,6,1976,1976,ALQ,Y,1456,2,1,3,1,TA,7,1,2.0,Y,148500
1889,810,906226090,7018,Inside,SawyerW,Feedr,Duplex,2Story,5,5,1979,1979,NB,Y,2228,2,0,6,2,TA,8,0,2.0,Y,147983
1890,548,531452010,10762,Corner,SawyerW,Norm,TwnhsE,2Story,6,6,1980,1980,Unf,Y,1217,1,1,3,1,TA,6,1,1.0,Y,120000
1891,2179,908152280,7024,Inside,Edwards,Norm,1Fam,1Story,5,5,2005,2006,ALQ,Y,1090,1,1,2,1,TA,5,0,2.0,Y,157000
1892,2746,905480160,7585,Inside,Edwards,Artery,1Fam,1.5Fin,5,3,1948,1950,Unf,Y,1456,1,0,4,1,TA,7,1,1.0,P,91500
1893,1486,908102030,8777,Inside,Edwards,Feedr,1Fam,1Story,5,7,1910,1950,Unf,Y,796,1,0,2,1,TA,4,0,0.0,P,85000
1894,2168,908102100,9170,Corner,Edwards,Feedr,1Fam,1Story,5,7,1965,1965,ALQ,Y,1214,1,0,2,1,TA,6,0,2.0,Y,140000
1895,2061,905105260,7742,Inside,Sawyer,Norm,1Fam,1Story,5,7,1966,1966,BLQ,Y,955,1,0,3,1,TA,6,0,1.0,Y,127000
1896,1131,528490080,8791,Inside,Somerst,Norm,1Fam,2Story,6,5,2003,2003,Rec,Y,1728,2,1,3,1,Gd,7,0,2.0,Y,207500
1897,2738,905427030,19800,Inside,Edwards,Norm,1Fam,2.5Unf,6,8,1935,1990,Rec,Y,3672,3,1,5,1,Gd,7,2,2.0,Y,415000
1898,929,909425130,13339,Inside,Crawfor,Norm,1Fam,1Story,6,6,1960,1960,LwQ,Y,1561,2,0,3,1,TA,6,1,2.0,Y,193000
1899,362,527164090,8125,Inside,Gilbert,Norm,1Fam,2Story,6,5,1994,1995,Unf,Y,1481,2,1,3,1,TA,6,1,2.0,Y,174000
1900,652,535353240,11419,Corner,NAmes,Artery,1Fam,2Story,7,7,1948,1999,ALQ,Y,1527,1,1,3,1,TA,6,1,2.0,Y,152500
1901,1466,907262070,7226,CulDSac,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Unf,Y,1640,2,1,3,1,Gd,6,0,2.0,Y,183000
1902,2087,905478220,11100,Inside,Edwards,Norm,1Fam,1.5Fin,5,6,1951,1994,LwQ,N,1480,1,0,4,1,TA,7,1,1.0,Y,136500
1903,1442,907194020,12435,Inside,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,GLQ,Y,1792,2,1,3,1,Gd,7,1,2.0,Y,231500
1904,2744,905475150,6420,Inside,Edwards,Norm,1Fam,1Story,5,7,1952,1952,LwQ,Y,1148,1,0,2,1,TA,6,0,1.0,Y,123500
1905,1511,908275280,16466,Inside,Edwards,Norm,1Fam,1.5Fin,5,7,1955,1955,Unf,Y,1393,1,1,3,1,TA,8,0,1.0,Y,135500
1906,2175,908152060,6285,Inside,Edwards,Norm,1Fam,SLvl,6,6,1976,1976,GLQ,Y,1044,1,0,3,1,TA,7,1,2.0,Y,133500
1907,1236,535150280,9204,Inside,NAmes,Norm,1Fam,1Story,5,5,1963,1963,BLQ,Y,1144,1,1,3,1,TA,6,0,1.0,Y,124000
1908,2448,528344060,12011,CulDSac,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,GLQ,Y,1924,2,1,3,1,Gd,7,1,2.0,Y,280000
1909,60,528328100,14774,Corner,NoRidge,Norm,1Fam,2Story,9,5,1999,1999,Unf,Y,2599,2,1,4,1,Gd,10,1,3.0,Y,333168
1910,346,527105130,11792,Inside,Gilbert,Norm,1Fam,2Story,8,5,2003,2003,GLQ,Y,2283,2,1,4,1,Gd,9,1,3.0,Y,270000
1911,678,535450200,8064,Inside,NAmes,Artery,1Fam,1.5Fin,6,5,1950,1950,Rec,N,1133,1,0,3,1,TA,5,0,2.0,Y,128500
1912,2481,531452080,7175,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1990,1991,GLQ,Y,1398,2,0,2,1,Gd,5,0,2.0,Y,172000
1913,2729,905300010,10820,Corner,Sawyer,Feedr,1Fam,SFoyer,5,7,1971,1972,GLQ,Y,810,1,0,2,1,TA,4,0,2.0,Y,130000
1914,453,528174060,5381,Inside,NridgHt,Norm,Twnhs,1Story,6,5,2005,2005,ALQ,Y,1306,2,0,1,1,Gd,5,1,2.0,Y,196000
1915,2234,910201020,5000,Inside,IDOTRR,RRAe,1Fam,1.5Unf,5,6,1941,1950,BLQ,N,803,1,0,2,1,TA,5,0,2.0,Y,87000
1916,2007,903204030,8674,Inside,BrkSide,RRNn,1Fam,1.5Fin,5,6,1950,1950,Rec,Y,1435,1,0,3,1,TA,6,0,1.0,Y,128250
1917,20,527302110,13175,Inside,NWAmes,Norm,1Fam,1Story,6,6,1978,1988,ALQ,Y,2073,2,0,3,1,TA,7,2,2.0,Y,210000
1918,2217,909279080,11275,Corner,Crawfor,Norm,1Fam,1.5Fin,6,7,1932,1950,Rec,Y,1991,1,1,3,1,TA,7,1,2.0,Y,220000
1919,232,905202090,9600,Inside,Sawyer,Norm,1Fam,1Story,4,7,1950,1995,BLQ,Y,1067,2,0,2,1,Gd,4,0,2.0,Y,128000
1920,1982,902201090,9000,Corner,OldTown,Norm,1Fam,1.5Fin,5,8,1900,2006,BLQ,Y,1174,1,0,2,1,Gd,6,1,2.0,Y,135000
1921,1570,914476450,9990,Inside,Mitchel,Norm,1Fam,1Story,4,5,1991,1991,ALQ,Y,1689,2,0,3,1,TA,6,1,2.0,Y,228500
1922,195,903226160,6000,Inside,BrkSide,Norm,1Fam,1.5Fin,6,7,1939,1950,BLQ,Y,1132,1,0,2,1,TA,5,0,1.0,Y,134000
1923,2307,526302040,10533,Inside,NAmes,Norm,1Fam,1Story,6,6,1956,1956,Rec,Y,1024,1,0,2,1,Gd,5,2,1.0,Y,157500
1924,504,528387030,11692,Inside,NoRidge,Norm,1Fam,2Story,8,5,1993,1994,GLQ,Y,2232,2,1,3,1,Gd,8,1,2.0,Y,263550
